time,lat,long,photo,lux
2018-04-28-02-15-26,-51.22710179401263,-61.84219931145293,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-26LuxQuest.jpg,5.318873697916667
2018-04-28-02-15-28,-51.21000241542551,-61.64599529735514,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-28LuxQuest.jpg,5.336256510416667
2018-04-28-02-15-31,-51.18368569655345,-61.351982974342775,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-31LuxQuest.jpg,5.164915364583333
2018-04-28-02-15-34,-51.156566430453914,-61.05831899097808,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-34LuxQuest.jpg,5.278509114583334
2018-04-28-02-15-36,-51.13804295742484,-60.8627501844731,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-36LuxQuest.jpg,5.2998046875
2018-04-28-02-15-39,-51.109595219531734,-60.569700918133705,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-39LuxQuest.jpg,5.294759114583333
2018-04-28-02-15-42,-51.08034834950574,-60.277034142387826,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-42LuxQuest.jpg,5.2660546875
2018-04-28-02-15-44,-51.06040761222389,-60.08213469442151,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-44LuxQuest.jpg,5.444013671875
2018-04-28-02-15-47,-51.0298391005935,-59.790123616835956,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-47LuxQuest.jpg,5.4049609375
2018-04-28-02-15-50,-50.99847828701938,-59.49851552041144,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-50LuxQuest.jpg,5.2828157552083335
2018-04-28-02-15-52,-50.977130530768505,-59.30434690268631,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-52LuxQuest.jpg,5.075266927083334
2018-04-28-02-15-55,-50.94445490577917,-59.01343548555713,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-55LuxQuest.jpg,5.271399739583333
2018-04-28-02-15-58,-50.910993809035276,-58.722961200534826,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-15-58LuxQuest.jpg,5.329029947916666
2018-04-28-02-16-00,-50.88824927909913,-58.529550733807575,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-00LuxQuest.jpg,5.150390625
2018-04-28-02-16-03,-50.85348020112918,-58.23981410921564,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-03LuxQuest.jpg,5.30279296875
2018-04-28-02-16-06,-50.81793248159385,-57.950528277108916,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-06LuxQuest.jpg,5.361038411458333
2018-04-28-02-16-09,-50.78160612049314,-57.661706897865756,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-09LuxQuest.jpg,5.3602897135416665
2018-04-28-02-16-11,-50.75695596777856,-57.46942341235156,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-11LuxQuest.jpg,5.0988151041666665
2018-04-28-02-16-14,-50.719338700924716,-57.18139433505212,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-14LuxQuest.jpg,5.219651692708333
2018-04-28-02-16-17,-50.68094620760007,-56.89385020118375,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-17LuxQuest.jpg,5.154189453125
2018-04-28-02-16-19,-50.65492318686233,-56.70243073459956,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-19LuxQuest.jpg,5.23802734375
2018-04-28-02-16-22,-50.61525003306831,-56.415719883809935,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-22LuxQuest.jpg,5.320283203125
2018-04-28-02-16-25,-50.57480848299266,-56.12951446701889,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-25LuxQuest.jpg,5.149593098958333
2018-04-28-02-16-27,-50.54742625461008,-55.939000000499725,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-27LuxQuest.jpg,5.068854166666667
2018-04-28-02-16-30,-50.50571428934881,-55.653662017733275,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-30LuxQuest.jpg,5.3213118489583335
2018-04-28-02-16-33,-50.46324075799509,-55.3688533746275,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-33LuxQuest.jpg,5.293841145833333
2018-04-28-02-16-35,-50.43450615215684,-55.179278059119206,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-35LuxQuest.jpg,5.312529296875
2018-04-28-02-16-38,-50.390775865995835,-54.89537100098387,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-38LuxQuest.jpg,5.359150390625
2018-04-28-02-16-41,-50.34629084393154,-54.612013773076725,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-41LuxQuest.jpg,5.187454427083333
2018-04-28-02-16-43,-50.31621752101598,-54.42341858971433,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-43LuxQuest.jpg,5.395543619791667
2018-04-28-02-16-46,-50.27048257433357,-54.14099368262889,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-46LuxQuest.jpg,5.143069661458333
2018-04-28-02-16-49,-50.22400313703164,-53.859142511433724,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-49LuxQuest.jpg,5.1472395833333335
2018-04-28-02-16-51,-50.192601342322504,-53.671561611163085,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-51LuxQuest.jpg,5.198743489583333
2018-04-28-02-16-54,-50.14488564078079,-53.39067349664089,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-54LuxQuest.jpg,5.082047526041666
2018-04-28-02-16-57,-50.09642886371414,-53.11037619348191,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-57LuxQuest.jpg,5.259619140625
2018-04-28-02-16-59,-50.06371567268436,-52.923840312154276,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-16-59LuxQuest.jpg,5.359150390625
2018-04-28-02-17-02,-50.01403287666169,-52.64453680151953,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-02LuxQuest.jpg,5.0452278645833335
2018-04-28-02-17-05,-49.96362266549241,-52.36584117772092,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-05LuxQuest.jpg,5.058857421875
2018-04-28-02-17-08,-49.91248162408194,-52.0877602709476,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-08LuxQuest.jpg,5.3983756510416665
2018-04-28-02-17-10,-49.877982338584204,-51.902716785953615,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-10LuxQuest.jpg,4.897333984375
2018-04-28-02-17-13,-49.825632353690644,-51.62567065283956,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-13LuxQuest.jpg,5.111376953125
2018-04-28-02-17-16,-49.77256178383964,-51.34925289712914,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-16LuxQuest.jpg,5.156946614583333
2018-04-28-02-17-18,-49.73678525296712,-51.16532956315904,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-18LuxQuest.jpg,5.167255859375
2018-04-28-02-17-21,-49.682519400011365,-50.88997390186456,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-21LuxQuest.jpg,5.118121744791667
2018-04-28-02-17-24,-49.62753979228735,-50.61526710854123,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-24LuxQuest.jpg,5.232561848958333
2018-04-28-02-17-26,-49.590492846229196,-50.43249124635169,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-26LuxQuest.jpg,5.035647786458333
2018-04-28-02-17-29,-49.53433503087335,-50.158870453106395,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-29LuxQuest.jpg,5.24146484375
2018-04-28-02-17-32,-49.477466875843824,-49.88591218821059,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-32LuxQuest.jpg,5.06126953125
2018-04-28-02-17-34,-49.43916659007298,-49.704307703463705,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-34LuxQuest.jpg,5.212955729166667
2018-04-28-02-17-37,-49.381133887789964,-49.43246275940261,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-37LuxQuest.jpg,5.180289713541667
2018-04-28-02-17-40,-49.32240450621161,-49.161290588974765,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-40LuxQuest.jpg,5.040973307291667
2018-04-28-02-17-42,-49.282864541106406,-48.98088480242722,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-42LuxQuest.jpg,5.224095052083333
2018-04-28-02-17-45,-49.22298085755832,-48.71084644340159,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-45LuxQuest.jpg,4.987513020833333
2018-04-28-02-17-48,-49.162407324904066,-48.44149793348215,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-48LuxQuest.jpg,5.276487630208333
2018-04-28-02-17-50,-49.12164134084284,-48.26231475079603,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-50LuxQuest.jpg,5.239908854166667
2018-04-28-02-17-53,-49.05992716659719,-47.99412054284631,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-53LuxQuest.jpg,5.002301432291667
2018-04-28-02-17-56,-48.99753338852913,-47.72662642928651,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-56LuxQuest.jpg,5.249915364583333
2018-04-28-02-17-58,-48.9555618760794,-47.54868634102934,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-17-58LuxQuest.jpg,5.277438151041666
2018-04-28-02-18-01,-48.89204111679828,-47.28237043510138,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-01LuxQuest.jpg,5.212431640625
2018-04-28-02-18-04,-48.827847583883916,-47.0167614537525,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-04LuxQuest.jpg,5.509833984375
2018-04-28-02-18-06,-48.78468078832943,-46.840084950491786,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-06LuxQuest.jpg,5.398147786458333
2018-04-28-02-18-09,-48.719373934580354,-46.575671252247666,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-09LuxQuest.jpg,5.389752604166667
2018-04-28-02-18-12,-48.65340796757637,-46.31197813896098,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-12LuxQuest.jpg,5.212682291666667
2018-04-28-02-18-14,-48.60906296439006,-46.13658229616964,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-14LuxQuest.jpg,5.2230436197916665
2018-04-28-02-18-17,-48.54199392183513,-45.87410154146063,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-17LuxQuest.jpg,5.16138671875
2018-04-28-02-18-20,-48.47427601130904,-45.612348201898236,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-20LuxQuest.jpg,5.351236979166667
2018-04-28-02-18-22,-48.42876646086924,-45.43825351014378,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-22LuxQuest.jpg,5.330641276041667
2018-04-28-02-18-25,-48.35996255026512,-45.1777261895374,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-25LuxQuest.jpg,5.089671223958334
2018-04-28-02-18-28,-48.29051318678442,-44.917939944455966,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-28LuxQuest.jpg,5.369378255208333
2018-04-28-02-18-30,-48.24385616456407,-44.74516006411674,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-30LuxQuest.jpg,5.2905501302083335
2018-04-28-02-18-33,-48.17333787647827,-44.486610083275075,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-33LuxQuest.jpg,5.396484375
2018-04-28-02-18-36,-48.10218438079966,-44.22880800814753,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-36LuxQuest.jpg,5.334765625
2018-04-28-02-18-38,-48.05439696227167,-44.05736001469646,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-38LuxQuest.jpg,5.372438151041667
2018-04-28-02-18-41,-47.982188202366295,-43.80080786418702,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-41LuxQuest.jpg,5.213509114583333
2018-04-28-02-18-44,-47.90935106505728,-43.545013864675454,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-44LuxQuest.jpg,5.304814453125
2018-04-28-02-18-46,-47.86044691059999,-43.3749045883017,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-46LuxQuest.jpg,5.3550390625
2018-04-28-02-18-49,-47.78657158453713,-43.12037075869201,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-49LuxQuest.jpg,5.136552734375
2018-04-28-02-18-52,-47.712078126354385,-42.86659849517477,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-52LuxQuest.jpg,5.092395833333334
2018-04-28-02-18-54,-47.662074311440726,-42.69784159625668,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-54LuxQuest.jpg,5.255211588541667
2018-04-28-02-18-57,-47.58655632488248,-42.44534316301965,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-18-57LuxQuest.jpg,5.244658203125
2018-04-28-02-19-00,-47.5104304514881,-42.19360971096966,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-00LuxQuest.jpg,5.3237923177083335
2018-04-28-02-19-03,-47.433696691257595,-41.9426446552013,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-03LuxQuest.jpg,5.300716145833333
2018-04-28-02-19-05,-47.382203895104865,-41.77575922811579,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-05LuxQuest.jpg,5.294791666666667
2018-04-28-02-19-08,-47.30446609706637,-41.526078247911386,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-08LuxQuest.jpg,5.131920572916667
2018-04-28-02-19-11,-47.22613065747549,-41.2771690790832,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-11LuxQuest.jpg,5.050224609375
2018-04-28-02-19-14,-47.1472044065214,-41.0290351367258,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-14LuxQuest.jpg,5.169479166666667
2018-04-28-02-19-16,-47.09425678007547,-40.86404167204039,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-16LuxQuest.jpg,5.225263671875
2018-04-28-02-19-19,-47.014343566786316,-40.61719863543613,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-19LuxQuest.jpg,5.315338541666667
2018-04-28-02-19-22,-46.93384978741772,-40.371134240397254,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-22LuxQuest.jpg,5.301487630208333
2018-04-28-02-19-24,-46.87986055712335,-40.207523889018766,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-24LuxQuest.jpg,5.321318359375
2018-04-28-02-19-27,-46.79839689089261,-39.96275722992219,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-27LuxQuest.jpg,5.28078125
2018-04-28-02-19-30,-46.716356073677005,-39.718769212390995,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-30LuxQuest.jpg,5.114485677083334
2018-04-28-02-19-32,-46.66134573010172,-39.55654538941402,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-32LuxQuest.jpg,5.047893880208333
2018-04-28-02-19-35,-46.5783521014969,-39.313858522919716,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-35LuxQuest.jpg,5.30962890625
2018-04-28-02-19-38,-46.49479498228554,-39.07195712817995,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-38LuxQuest.jpg,5.124664713541667
2018-04-28-02-19-40,-46.4387737707131,-38.911123248699084,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-40LuxQuest.jpg,5.490143229166667
2018-04-28-02-19-43,-46.35427750049087,-38.67052300499621,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-43LuxQuest.jpg,5.2983203125
2018-04-28-02-19-46,-46.26922456985129,-38.430708233047895,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-46LuxQuest.jpg,5.123046875
2018-04-28-02-19-48,-46.212212980849195,-38.2712677121577,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-48LuxQuest.jpg,5.380361328125
2018-04-28-02-19-51,-46.12623455957707,-38.03276092143544,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-51LuxQuest.jpg,5.203961588541667
2018-04-28-02-19-54,-46.03970972317135,-37.79503618737315,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-54LuxQuest.jpg,5.301354166666667
2018-04-28-02-19-56,-45.98172141711794,-37.63698902507364,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-56LuxQuest.jpg,5.294733072916666
2018-04-28-02-19-59,-45.89428816555261,-37.400572272237405,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-19-59LuxQuest.jpg,5.335520833333334
2018-04-28-02-20-02,-45.806315329042846,-37.16494099115572,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-02LuxQuest.jpg,5.441409505208333
2018-04-28-02-20-04,-45.747367381411046,-37.00828718744689,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-04LuxQuest.jpg,5.432887369791667
2018-04-28-02-20-07,-45.65849979012001,-36.773963887591265,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-07LuxQuest.jpg,5.3872688802083335
2018-04-28-02-20-10,-45.569102859168304,-36.5404226443956,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-10LuxQuest.jpg,5.299964192708333
2018-04-28-02-20-12,-45.509212345431045,-36.38516561437204,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-12LuxQuest.jpg,5.291295572916667
2018-04-28-02-20-15,-45.418937735170985,-36.152928937307856,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-15LuxQuest.jpg,5.293352864583333
2018-04-28-02-20-18,-45.328137200344834,-35.921477731998216,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-18LuxQuest.jpg,5.445595703125
2018-04-28-02-20-20,-45.26731778088046,-35.767610645470754,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-20LuxQuest.jpg,5.423509114583333
2018-04-28-02-20-23,-45.17565664221889,-35.53746400629259,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-23LuxQuest.jpg,5.279615885416667
2018-04-28-02-20-26,-45.08348323936956,-35.308096008679804,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-26LuxQuest.jpg,5.445361328125
2018-04-28-02-20-28,-45.02175198965099,-35.15561886564844,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-28LuxQuest.jpg,5.477763671875
2018-04-28-02-20-31,-44.92872822825,-34.92755543416713,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-31LuxQuest.jpg,5.273196614583333
2018-04-28-02-20-34,-44.83519903285043,-34.700267229156616,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-34LuxQuest.jpg,5.502692057291667
2018-04-28-02-20-36,-44.772569613255996,-34.549176614526765,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-36LuxQuest.jpg,5.421549479166667
2018-04-28-02-20-39,-44.678210549872276,-34.32318956055314,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-39LuxQuest.jpg,5.400126953125
2018-04-28-02-20-42,-44.58335288267914,-34.09797773305031,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-42LuxQuest.jpg,5.240182291666667
2018-04-28-02-20-45,-44.488000026771175,-33.873541132018275,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-45LuxQuest.jpg,5.301383463541667
2018-04-28-02-20-47,-44.424161663693646,-33.72434930997768,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-47LuxQuest.jpg,5.333310546875
2018-04-28-02-20-50,-44.32799943036904,-33.50120361469878,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-50LuxQuest.jpg,5.3523046875
2018-04-28-02-20-53,-44.23134883851878,-33.27883314589068,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-53LuxQuest.jpg,5.490611979166666
2018-04-28-02-20-55,-44.16664987160583,-33.13101419187326,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-55LuxQuest.jpg,5.408037109375
2018-04-28-02-20-58,-44.069200147622674,-32.90992438353453,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-20-58LuxQuest.jpg,5.282975260416666
2018-04-28-02-21-01,-43.97127914058678,-32.6896098016666,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-01LuxQuest.jpg,5.154186197916666
2018-04-28-02-21-03,-43.905733230216754,-32.543156885483185,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-03LuxQuest.jpg,5.2807845052083335
2018-04-28-02-21-06,-43.80702333633173,-32.32411954899005,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-06LuxQuest.jpg,5.2969759114583335
2018-04-28-02-21-09,-43.70784557448856,-32.10584377858937,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-09LuxQuest.jpg,5.301106770833333
2018-04-28-02-21-11,-43.64146979613438,-31.96075348514537,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-11LuxQuest.jpg,5.028291015625
2018-04-28-02-21-14,-43.541520222915,-31.743751545024896,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-14LuxQuest.jpg,5.140328776041667
2018-04-28-02-21-17,-43.441113027021224,-31.527511170996878,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-17LuxQuest.jpg,4.930166015625
2018-04-28-02-21-19,-43.37392104106122,-31.383773255008546,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-19LuxQuest.jpg,4.958697916666667
2018-04-28-02-21-22,-43.27275569416958,-31.16879646597698,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-22LuxQuest.jpg,5.062047526041667
2018-04-28-02-21-25,-43.17113955479272,-30.954574412848697,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-25LuxQuest.jpg,5.282939453125
2018-04-28-02-21-27,-43.103145021605236,-30.812182044126857,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-27LuxQuest.jpg,5.215651041666667
2018-04-28-02-21-30,-43.00078780670343,-30.599216745805858,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-30LuxQuest.jpg,5.2652799479166665
2018-04-28-02-21-33,-42.89798321441098,-30.387002768293563,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-33LuxQuest.jpg,5.238981119791666
2018-04-28-02-21-35,-42.82920320946895,-30.24594570155446,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-35LuxQuest.jpg,5.263802083333333
2018-04-28-02-21-38,-42.7256712020299,-30.034978233565692,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-38LuxQuest.jpg,5.29912109375
2018-04-28-02-21-41,-42.62170206248396,-29.82475867129104,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-41LuxQuest.jpg,5.144547526041666
2018-04-28-02-21-43,-42.55215024616572,-29.685026661250916,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-43LuxQuest.jpg,5.248141276041666
2018-04-28-02-21-46,-42.44746735185152,-29.47604336321604,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-46LuxQuest.jpg,5.280263671875
2018-04-28-02-21-49,-42.34235415561961,-29.267801140706105,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-49LuxQuest.jpg,5.289869791666667
2018-04-28-02-21-51,-42.272044188303504,-29.129383942081212,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-51LuxQuest.jpg,5.135319010416667
2018-04-28-02-21-54,-42.166230897681665,-28.922371153621878,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-54LuxQuest.jpg,5.353053385416667
2018-04-28-02-21-57,-42.05999755042587,-28.716092610498325,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-57LuxQuest.jpg,5.20888671875
2018-04-28-02-21-59,-41.988943092490224,-28.578979978004902,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-21-59LuxQuest.jpg,5.286487630208334
2018-04-28-02-22-02,-41.88201989612826,-28.37391720855361,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-22-02LuxQuest.jpg,5.393727213541666
2018-04-28-02-22-05,-41.77468347332151,-28.169585269343507,/home/pi/Transfer/3435_Lux Quest/61/2018-04-28-02-22-05LuxQuest.jpg,5.162307942708333
